v1	Id(M1)
Step Information: X=0  (Run: 1/21)
5.400000000000003e-001	1.459184e-008
5.500000000000003e-001	1.462231e-008
5.600000000000003e-001	1.465263e-008
5.700000000000003e-001	1.468281e-008
5.800000000000003e-001	1.471282e-008
5.900000000000003e-001	1.474266e-008
6.000000000000003e-001	1.477233e-008
6.100000000000003e-001	1.480180e-008
6.200000000000003e-001	1.483108e-008
6.300000000000003e-001	1.486014e-008
6.400000000000004e-001	1.488897e-008
6.500000000000004e-001	1.491757e-008
6.600000000000004e-001	1.494591e-008
6.700000000000004e-001	1.497398e-008
6.800000000000004e-001	1.500176e-008
6.900000000000004e-001	1.502924e-008
7.000000000000004e-001	1.505639e-008
7.100000000000004e-001	1.508320e-008
7.200000000000004e-001	1.510965e-008
7.300000000000004e-001	1.513571e-008
7.400000000000004e-001	1.516135e-008
7.500000000000004e-001	1.518656e-008
7.600000000000005e-001	1.521131e-008
7.700000000000005e-001	1.523556e-008
7.800000000000005e-001	1.525930e-008
7.900000000000005e-001	1.528248e-008
8.000000000000005e-001	1.530507e-008
8.100000000000005e-001	1.532705e-008
8.200000000000005e-001	1.534836e-008
8.300000000000005e-001	1.536898e-008
8.400000000000005e-001	1.538886e-008
8.500000000000005e-001	1.540795e-008
8.600000000000005e-001	1.542622e-008
8.700000000000006e-001	1.544361e-008
8.800000000000006e-001	1.546008e-008
8.900000000000006e-001	1.547556e-008
9.000000000000006e-001	1.549000e-008
9.100000000000006e-001	1.550334e-008
9.200000000000006e-001	1.551553e-008
9.300000000000006e-001	1.552648e-008
9.400000000000006e-001	1.553614e-008
9.500000000000006e-001	1.554443e-008
9.600000000000006e-001	1.555126e-008
9.700000000000006e-001	1.555657e-008
9.800000000000007e-001	1.556026e-008
9.900000000000007e-001	1.556224e-008
1.000000000000001e+000	1.556242e-008
1.010000000000001e+000	1.556070e-008
1.020000000000001e+000	1.555697e-008
1.030000000000001e+000	1.555112e-008
1.040000000000001e+000	1.554303e-008
1.050000000000001e+000	1.553258e-008
1.060000000000001e+000	1.551964e-008
1.070000000000001e+000	1.550408e-008
1.080000000000001e+000	1.548575e-008
1.090000000000001e+000	1.546450e-008
1.100000000000000e+000	1.544018e-008
Step Information: X=100m  (Run: 3/21)
0.000000000000000e+000	2.490506e-013
1.000000000000000e-002	1.531702e-008
2.000000000000000e-002	2.651589e-008
3.000000000000000e-002	3.420738e-008
4.000000000000000e-002	3.918176e-008
5.000000000000000e-002	4.227542e-008
6.000000000000001e-002	4.419196e-008
7.000000000000001e-002	4.541511e-008
8.000000000000000e-002	4.623607e-008
9.000000000000000e-002	4.681979e-008
9.999999999999999e-002	4.725883e-008
1.100000000000000e-001	4.760615e-008
1.200000000000000e-001	4.789306e-008
1.300000000000000e-001	4.813874e-008
1.400000000000000e-001	4.835539e-008
1.500000000000000e-001	4.855097e-008
1.600000000000000e-001	4.873093e-008
1.700000000000000e-001	4.889900e-008
1.800000000000000e-001	4.905790e-008
1.900000000000000e-001	4.920956e-008
2.000000000000000e-001	4.935544e-008
2.100000000000001e-001	4.949665e-008
2.200000000000001e-001	4.963404e-008
2.300000000000001e-001	4.976825e-008
2.400000000000001e-001	4.989981e-008
2.500000000000001e-001	5.002915e-008
2.600000000000001e-001	5.015659e-008
2.700000000000001e-001	5.028242e-008
2.800000000000001e-001	5.040686e-008
2.900000000000001e-001	5.053010e-008
3.000000000000001e-001	5.065231e-008
3.100000000000001e-001	5.077360e-008
3.200000000000001e-001	5.089410e-008
3.300000000000001e-001	5.101390e-008
3.400000000000001e-001	5.113308e-008
3.500000000000001e-001	5.125172e-008
3.600000000000002e-001	5.136987e-008
3.700000000000002e-001	5.148760e-008
3.800000000000002e-001	5.160494e-008
3.900000000000002e-001	5.172194e-008
4.000000000000002e-001	5.183864e-008
4.100000000000002e-001	5.195506e-008
4.200000000000002e-001	5.207123e-008
4.300000000000002e-001	5.218718e-008
4.400000000000002e-001	5.230292e-008
4.500000000000002e-001	5.241849e-008
4.600000000000002e-001	5.253388e-008
4.700000000000003e-001	5.264912e-008
4.800000000000003e-001	5.276422e-008
4.900000000000003e-001	5.287919e-008
5.000000000000002e-001	5.299403e-008
5.100000000000002e-001	5.310876e-008
5.200000000000002e-001	5.322338e-008
5.300000000000003e-001	5.333790e-008
5.400000000000003e-001	5.345232e-008
5.500000000000003e-001	5.356664e-008
5.600000000000003e-001	5.368086e-008
5.700000000000003e-001	5.379499e-008
5.800000000000003e-001	5.390902e-008
5.900000000000003e-001	5.402295e-008
6.000000000000003e-001	5.413679e-008
6.100000000000003e-001	5.425052e-008
6.200000000000003e-001	5.436414e-008
6.300000000000003e-001	5.447765e-008
6.400000000000004e-001	5.459104e-008
6.500000000000004e-001	5.470430e-008
6.600000000000004e-001	5.481743e-008
6.700000000000004e-001	5.493042e-008
6.800000000000004e-001	5.504326e-008
6.900000000000004e-001	5.515593e-008
7.000000000000004e-001	5.526843e-008
7.100000000000004e-001	5.538074e-008
7.200000000000004e-001	5.549285e-008
7.300000000000004e-001	5.560474e-008
7.400000000000004e-001	5.571641e-008
7.500000000000004e-001	5.582782e-008
7.600000000000005e-001	5.593896e-008
7.700000000000005e-001	5.604982e-008
7.800000000000005e-001	5.616037e-008
7.900000000000005e-001	5.627058e-008
8.000000000000005e-001	5.638044e-008
8.100000000000005e-001	5.648992e-008
8.200000000000005e-001	5.659900e-008
8.300000000000005e-001	5.670764e-008
8.400000000000005e-001	5.681581e-008
8.500000000000005e-001	5.692348e-008
8.600000000000005e-001	5.703062e-008
8.700000000000006e-001	5.713719e-008
8.800000000000006e-001	5.724316e-008
8.900000000000006e-001	5.734847e-008
9.000000000000006e-001	5.745310e-008
9.100000000000006e-001	5.755699e-008
9.200000000000006e-001	5.766010e-008
9.300000000000006e-001	5.776238e-008
9.400000000000006e-001	5.786377e-008
9.500000000000006e-001	5.796423e-008
9.600000000000006e-001	5.806368e-008
9.700000000000006e-001	5.816206e-008
9.800000000000007e-001	5.825932e-008
9.900000000000007e-001	5.835539e-008
1.000000000000001e+000	5.845018e-008
1.010000000000001e+000	5.854363e-008
1.020000000000001e+000	5.863565e-008
1.030000000000001e+000	5.872615e-008
1.040000000000001e+000	5.881506e-008
1.050000000000001e+000	5.890226e-008
1.060000000000001e+000	5.898768e-008
1.070000000000001e+000	5.907119e-008
1.080000000000001e+000	5.915269e-008
1.090000000000001e+000	5.923206e-008
1.100000000000000e+000	5.930919e-008
Step Information: X=150m  (Run: 4/21)
0.000000000000000e+000	6.626220e-013
1.000000000000000e-002	5.114921e-008
2.000000000000000e-002	8.911150e-008
3.000000000000000e-002	1.156776e-007
4.000000000000000e-002	1.332073e-007
5.000000000000000e-002	1.442946e-007
6.000000000000001e-002	1.512311e-007
7.000000000000001e-002	1.556683e-007
8.000000000000000e-002	1.586365e-007
9.000000000000000e-002	1.607330e-007
9.999999999999999e-002	1.622970e-007
1.100000000000000e-001	1.635237e-007
1.200000000000000e-001	1.645286e-007
1.300000000000000e-001	1.653826e-007
1.400000000000000e-001	1.661305e-007
1.500000000000000e-001	1.668017e-007
1.600000000000000e-001	1.674159e-007
1.700000000000000e-001	1.679871e-007
1.800000000000000e-001	1.685250e-007
1.900000000000000e-001	1.690367e-007
2.000000000000000e-001	1.695276e-007
2.100000000000001e-001	1.700015e-007
2.200000000000001e-001	1.704616e-007
2.300000000000001e-001	1.709103e-007
2.400000000000001e-001	1.713495e-007
2.500000000000001e-001	1.717806e-007
2.600000000000001e-001	1.722048e-007
2.700000000000001e-001	1.726233e-007
2.800000000000001e-001	1.730368e-007
2.900000000000001e-001	1.734459e-007
3.000000000000001e-001	1.738513e-007
3.100000000000001e-001	1.742534e-007
3.200000000000001e-001	1.746527e-007
3.300000000000001e-001	1.750495e-007
3.400000000000001e-001	1.754440e-007
3.500000000000001e-001	1.758366e-007
3.600000000000002e-001	1.762275e-007
3.700000000000002e-001	1.766168e-007
3.800000000000002e-001	1.770048e-007
3.900000000000002e-001	1.773917e-007
4.000000000000002e-001	1.777774e-007
4.100000000000002e-001	1.781622e-007
4.200000000000002e-001	1.785462e-007
4.300000000000002e-001	1.789294e-007
4.400000000000002e-001	1.793119e-007
4.500000000000002e-001	1.796939e-007
4.600000000000002e-001	1.800753e-007
4.700000000000003e-001	1.804563e-007
4.800000000000003e-001	1.808369e-007
4.900000000000003e-001	1.812172e-007
5.000000000000002e-001	1.815971e-007
5.100000000000002e-001	1.819768e-007
5.200000000000002e-001	1.823562e-007
5.300000000000003e-001	1.827355e-007
5.400000000000003e-001	1.831145e-007
5.500000000000003e-001	1.834935e-007
5.600000000000003e-001	1.838723e-007
5.700000000000003e-001	1.842510e-007
5.800000000000003e-001	1.846297e-007
5.900000000000003e-001	1.850083e-007
6.000000000000003e-001	1.853869e-007
6.100000000000003e-001	1.857654e-007
6.200000000000003e-001	1.861440e-007
6.300000000000003e-001	1.865225e-007
6.400000000000004e-001	1.869010e-007
6.500000000000004e-001	1.872795e-007
6.600000000000004e-001	1.876581e-007
6.700000000000004e-001	1.880367e-007
6.800000000000004e-001	1.884153e-007
6.900000000000004e-001	1.887939e-007
7.000000000000004e-001	1.891725e-007
7.100000000000004e-001	1.895512e-007
7.200000000000004e-001	1.899299e-007
7.300000000000004e-001	1.903086e-007
7.400000000000004e-001	1.906873e-007
7.500000000000004e-001	1.910661e-007
7.600000000000005e-001	1.914448e-007
7.700000000000005e-001	1.918235e-007
7.800000000000005e-001	1.922022e-007
7.900000000000005e-001	1.925809e-007
8.000000000000005e-001	1.929595e-007
8.100000000000005e-001	1.933381e-007
8.200000000000005e-001	1.937166e-007
8.300000000000005e-001	1.940950e-007
8.400000000000005e-001	1.944733e-007
8.500000000000005e-001	1.948515e-007
8.600000000000005e-001	1.952295e-007
8.700000000000006e-001	1.956073e-007
8.800000000000006e-001	1.959850e-007
8.900000000000006e-001	1.963624e-007
9.000000000000006e-001	1.967395e-007
9.100000000000006e-001	1.971164e-007
9.200000000000006e-001	1.974930e-007
9.300000000000006e-001	1.978692e-007
9.400000000000006e-001	1.982450e-007
9.500000000000006e-001	1.986203e-007
9.600000000000006e-001	1.989952e-007
9.700000000000006e-001	1.993696e-007
9.800000000000007e-001	1.997434e-007
9.900000000000007e-001	2.001166e-007
1.000000000000001e+000	2.004891e-007
1.010000000000001e+000	2.008609e-007
1.020000000000001e+000	2.012319e-007
1.030000000000001e+000	2.016020e-007
1.040000000000001e+000	2.019713e-007
1.050000000000001e+000	2.023395e-007
1.060000000000001e+000	2.027067e-007
1.070000000000001e+000	2.030728e-007
1.080000000000001e+000	2.034377e-007
1.090000000000001e+000	2.038012e-007
1.100000000000000e+000	2.041633e-007
Step Information: X=200m  (Run: 5/21)
0.000000000000000e+000	1.289851e-012
1.000000000000000e-002	1.515508e-007
2.000000000000000e-002	2.679567e-007
3.000000000000000e-002	3.530342e-007
4.000000000000000e-002	4.119745e-007
5.000000000000000e-002	4.509588e-007
6.000000000000001e-002	4.761123e-007
7.000000000000001e-002	4.924148e-007
8.000000000000000e-002	5.033011e-007
9.000000000000000e-002	5.109033e-007
9.999999999999999e-002	5.164829e-007
1.100000000000000e-001	5.207812e-007
1.200000000000000e-001	5.242401e-007
1.300000000000000e-001	5.271307e-007
1.400000000000000e-001	5.296243e-007
1.500000000000000e-001	5.318328e-007
1.600000000000000e-001	5.338309e-007
1.700000000000000e-001	5.356706e-007
1.800000000000000e-001	5.373884e-007
1.900000000000000e-001	5.390107e-007
2.000000000000000e-001	5.405572e-007
2.100000000000001e-001	5.420424e-007
2.200000000000001e-001	5.434777e-007
2.300000000000001e-001	5.448717e-007
2.400000000000001e-001	5.462313e-007
2.500000000000001e-001	5.475620e-007
2.600000000000001e-001	5.488682e-007
2.700000000000001e-001	5.501533e-007
2.800000000000001e-001	5.514205e-007
2.900000000000001e-001	5.526721e-007
3.000000000000001e-001	5.539101e-007
3.100000000000001e-001	5.551364e-007
3.200000000000001e-001	5.563522e-007
3.300000000000001e-001	5.575589e-007
3.400000000000001e-001	5.587576e-007
3.500000000000001e-001	5.599491e-007
3.600000000000002e-001	5.611343e-007
3.700000000000002e-001	5.623138e-007
3.800000000000002e-001	5.634884e-007
3.900000000000002e-001	5.646584e-007
4.000000000000002e-001	5.658243e-007
4.100000000000002e-001	5.669868e-007
4.200000000000002e-001	5.681459e-007
4.300000000000002e-001	5.693023e-007
4.400000000000002e-001	5.704560e-007
4.500000000000002e-001	5.716074e-007
4.600000000000002e-001	5.727568e-007
4.700000000000003e-001	5.739043e-007
4.800000000000003e-001	5.750501e-007
4.900000000000003e-001	5.761946e-007
5.000000000000002e-001	5.773376e-007
5.100000000000002e-001	5.784796e-007
5.200000000000002e-001	5.796205e-007
5.300000000000003e-001	5.807606e-007
5.400000000000003e-001	5.818998e-007
5.500000000000003e-001	5.830384e-007
5.600000000000003e-001	5.841765e-007
5.700000000000003e-001	5.853140e-007
5.800000000000003e-001	5.864512e-007
5.900000000000003e-001	5.875880e-007
6.000000000000003e-001	5.887246e-007
6.100000000000003e-001	5.898609e-007
6.200000000000003e-001	5.909972e-007
6.300000000000003e-001	5.921333e-007
6.400000000000004e-001	5.932695e-007
6.500000000000004e-001	5.944057e-007
6.600000000000004e-001	5.955419e-007
6.700000000000004e-001	5.966783e-007
6.800000000000004e-001	5.978147e-007
6.900000000000004e-001	5.989514e-007
7.000000000000004e-001	6.000882e-007
7.100000000000004e-001	6.012253e-007
7.200000000000004e-001	6.023627e-007
7.300000000000004e-001	6.035003e-007
7.400000000000004e-001	6.046382e-007
7.500000000000004e-001	6.057765e-007
7.600000000000005e-001	6.069151e-007
7.700000000000005e-001	6.080540e-007
7.800000000000005e-001	6.091933e-007
7.900000000000005e-001	6.103329e-007
8.000000000000005e-001	6.114730e-007
8.100000000000005e-001	6.126133e-007
8.200000000000005e-001	6.137541e-007
8.300000000000005e-001	6.148953e-007
8.400000000000005e-001	6.160369e-007
8.500000000000005e-001	6.171789e-007
8.600000000000005e-001	6.183212e-007
8.700000000000006e-001	6.194639e-007
8.800000000000006e-001	6.206071e-007
8.900000000000006e-001	6.217505e-007
9.000000000000006e-001	6.228944e-007
9.100000000000006e-001	6.240385e-007
9.200000000000006e-001	6.251830e-007
9.300000000000006e-001	6.263278e-007
9.400000000000006e-001	6.274729e-007
9.500000000000006e-001	6.286183e-007
9.600000000000006e-001	6.297639e-007
9.700000000000006e-001	6.309097e-007
9.800000000000007e-001	6.320558e-007
9.900000000000007e-001	6.332020e-007
1.000000000000001e+000	6.343483e-007
1.010000000000001e+000	6.354948e-007
1.020000000000001e+000	6.366413e-007
1.030000000000001e+000	6.377878e-007
1.040000000000001e+000	6.389344e-007
1.050000000000001e+000	6.400808e-007
1.060000000000001e+000	6.412272e-007
1.070000000000001e+000	6.423734e-007
1.080000000000001e+000	6.435195e-007
1.090000000000001e+000	6.446652e-007
1.100000000000000e+000	6.458106e-007
Step Information: X=250m  (Run: 6/21)
0.000000000000000e+000	1.357231e-012
1.000000000000000e-002	3.840769e-007
2.000000000000000e-002	6.952749e-007
3.000000000000000e-002	9.388041e-007
4.000000000000000e-002	1.121819e-006
5.000000000000000e-002	1.253614e-006
6.000000000000001e-002	1.345093e-006
7.000000000000001e-002	1.407266e-006
8.000000000000000e-002	1.449550e-006
9.000000000000000e-002	1.478913e-006
9.999999999999999e-002	1.500014e-006
1.100000000000000e-001	1.515801e-006
1.200000000000000e-001	1.528103e-006
1.300000000000000e-001	1.538062e-006
1.400000000000000e-001	1.546400e-006
1.500000000000000e-001	1.553586e-006
1.600000000000000e-001	1.559934e-006
1.700000000000000e-001	1.565658e-006
1.800000000000000e-001	1.570906e-006
1.900000000000000e-001	1.575785e-006
2.000000000000000e-001	1.580373e-006
2.100000000000001e-001	1.584729e-006
2.200000000000001e-001	1.588896e-006
2.300000000000001e-001	1.592908e-006
2.400000000000001e-001	1.596792e-006
2.500000000000001e-001	1.600568e-006
2.600000000000001e-001	1.604253e-006
2.700000000000001e-001	1.607860e-006
2.800000000000001e-001	1.611401e-006
2.900000000000001e-001	1.614884e-006
3.000000000000001e-001	1.618317e-006
3.100000000000001e-001	1.621706e-006
3.200000000000001e-001	1.625058e-006
3.300000000000001e-001	1.628375e-006
3.400000000000001e-001	1.631662e-006
3.500000000000001e-001	1.634923e-006
3.600000000000002e-001	1.638159e-006
3.700000000000002e-001	1.641375e-006
3.800000000000002e-001	1.644571e-006
3.900000000000002e-001	1.647751e-006
4.000000000000002e-001	1.650914e-006
4.100000000000002e-001	1.654064e-006
4.200000000000002e-001	1.657202e-006
4.300000000000002e-001	1.660327e-006
4.400000000000002e-001	1.663443e-006
4.500000000000002e-001	1.666548e-006
4.600000000000002e-001	1.669646e-006
4.700000000000003e-001	1.672735e-006
4.800000000000003e-001	1.675818e-006
4.900000000000003e-001	1.678893e-006
5.000000000000002e-001	1.681963e-006
5.100000000000002e-001	1.685028e-006
5.200000000000002e-001	1.688088e-006
5.300000000000003e-001	1.691143e-006
5.400000000000003e-001	1.694194e-006
5.500000000000003e-001	1.697241e-006
5.600000000000003e-001	1.700285e-006
5.700000000000003e-001	1.703326e-006
5.800000000000003e-001	1.706364e-006
5.900000000000003e-001	1.709400e-006
6.000000000000003e-001	1.712434e-006
6.100000000000003e-001	1.715465e-006
6.200000000000003e-001	1.718495e-006
6.300000000000003e-001	1.721523e-006
6.400000000000004e-001	1.724550e-006
6.500000000000004e-001	1.727575e-006
6.600000000000004e-001	1.730599e-006
6.700000000000004e-001	1.733623e-006
6.800000000000004e-001	1.736646e-006
6.900000000000004e-001	1.739668e-006
7.000000000000004e-001	1.742689e-006
7.100000000000004e-001	1.745710e-006
7.200000000000004e-001	1.748731e-006
7.300000000000004e-001	1.751752e-006
7.400000000000004e-001	1.754772e-006
7.500000000000004e-001	1.757792e-006
7.600000000000005e-001	1.760813e-006
7.700000000000005e-001	1.763834e-006
7.800000000000005e-001	1.766854e-006
7.900000000000005e-001	1.769875e-006
8.000000000000005e-001	1.772897e-006
8.100000000000005e-001	1.775919e-006
8.200000000000005e-001	1.778941e-006
8.300000000000005e-001	1.781964e-006
8.400000000000005e-001	1.784987e-006
8.500000000000005e-001	1.788011e-006
8.600000000000005e-001	1.791035e-006
8.700000000000006e-001	1.794060e-006
8.800000000000006e-001	1.797086e-006
8.900000000000006e-001	1.800113e-006
9.000000000000006e-001	1.803140e-006
9.100000000000006e-001	1.806168e-006
9.200000000000006e-001	1.809197e-006
9.300000000000006e-001	1.812227e-006
9.400000000000006e-001	1.815257e-006
9.500000000000006e-001	1.818289e-006
9.600000000000006e-001	1.821321e-006
9.700000000000006e-001	1.824354e-006
9.800000000000007e-001	1.827388e-006
9.900000000000007e-001	1.830423e-006
1.000000000000001e+000	1.833459e-006
1.010000000000001e+000	1.836495e-006
1.020000000000001e+000	1.839533e-006
1.030000000000001e+000	1.842572e-006
1.040000000000001e+000	1.845611e-006
1.050000000000001e+000	1.848651e-006
1.060000000000001e+000	1.851692e-006
1.070000000000001e+000	1.854734e-006
1.080000000000001e+000	1.857777e-006
1.090000000000001e+000	1.860821e-006
1.100000000000000e+000	1.863865e-006
Step Information: X=300m  (Run: 7/21)
0.000000000000000e+000	-2.657599e-012
1.000000000000000e-002	8.071574e-007
2.000000000000000e-002	1.498185e-006
3.000000000000000e-002	2.077960e-006
4.000000000000000e-002	2.552799e-006
5.000000000000000e-002	2.930873e-006
6.000000000000001e-002	3.222701e-006
7.000000000000001e-002	3.441208e-006
8.000000000000000e-002	3.600901e-006
9.000000000000000e-002	3.716169e-006
9.999999999999999e-002	3.799563e-006
1.100000000000000e-001	3.860852e-006
1.200000000000000e-001	3.907044e-006
1.300000000000000e-001	3.942915e-006
1.400000000000000e-001	3.971649e-006
1.500000000000000e-001	3.995361e-006
1.600000000000000e-001	4.015466e-006
1.700000000000000e-001	4.032927e-006
1.800000000000000e-001	4.048409e-006
1.900000000000000e-001	4.062382e-006
2.000000000000000e-001	4.075184e-006
2.100000000000001e-001	4.087063e-006
2.200000000000001e-001	4.098203e-006
2.300000000000001e-001	4.108743e-006
2.400000000000001e-001	4.118791e-006
2.500000000000001e-001	4.128430e-006
2.600000000000001e-001	4.137728e-006
2.700000000000001e-001	4.146736e-006
2.800000000000001e-001	4.155497e-006
2.900000000000001e-001	4.164046e-006
3.000000000000001e-001	4.172412e-006
3.100000000000001e-001	4.180617e-006
3.200000000000001e-001	4.188683e-006
3.300000000000001e-001	4.196626e-006
3.400000000000001e-001	4.204459e-006
3.500000000000001e-001	4.212196e-006
3.600000000000002e-001	4.219847e-006
3.700000000000002e-001	4.227421e-006
3.800000000000002e-001	4.234924e-006
3.900000000000002e-001	4.242365e-006
4.000000000000002e-001	4.249749e-006
4.100000000000002e-001	4.257082e-006
4.200000000000002e-001	4.264367e-006
4.300000000000002e-001	4.271610e-006
4.400000000000002e-001	4.278814e-006
4.500000000000002e-001	4.285982e-006
4.600000000000002e-001	4.293117e-006
4.700000000000003e-001	4.300222e-006
4.800000000000003e-001	4.307300e-006
4.900000000000003e-001	4.314351e-006
5.000000000000002e-001	4.321379e-006
5.100000000000002e-001	4.328384e-006
5.200000000000002e-001	4.335370e-006
5.300000000000003e-001	4.342336e-006
5.400000000000003e-001	4.349285e-006
5.500000000000003e-001	4.356218e-006
5.600000000000003e-001	4.363135e-006
5.700000000000003e-001	4.370039e-006
5.800000000000003e-001	4.376929e-006
